"Restaurant_id","Url","Restaurant_name","Restaurant_type","Rating_average","Num_of_reviews","Phone","Price_level","Address","Latitude","Longitude","Crawl_date","Accessibility","Amenities","Atmosphere","Children","Crowd","Dining Options","From The Business","Highlights","Offerings","Parking","Payments","Pets","Planning","Popular For","Service Options"
"98","https://www.google.com/maps/place/Qu%C3%A1n+H%E1%BA%A3i+s%E1%BA%A3n+B%C3%A0+T%C3%A1m/data=!4m7!3m6!1s0x314219d6ed69a851:0xd8b2ff6c5ff2aa6b!8m2!3d16.0497581!4d108.2181129!16s%2Fg%2F11tndtzs_t!19sChIJUahp7dYZQjERa6ryX2z_stg?authuser=0&hl=en&rclk=1","Quán Hải sản Bà Tám","Seafood restaurant","4.5",102,"0905559930","","596 /14 Hoàng Diệu, Bình Thuận, Hải Châu, Đà Nẵng 550000",16.0498125,108.2180625,"2025-10-03 14:10:55","[]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]","[]","[""Has great beer selection""]","[""Serves alcohol"", ""Serves beer"", ""Serves small plates""]","[""Free of charge street parking""]","[]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Offers takeaway"", ""Serves dine-in""]"
"99","https://www.google.com/maps/place/Qu%C3%A1n+B%C3%BAn+B%C3%A0+Di%E1%BB%87u/data=!4m7!3m6!1s0x314219b687b7bf77:0xbe2ac94cdef1de30!8m2!3d16.0585293!4d108.2108655!16s%2Fg%2F1hc3rk7jm!19sChIJd7-3h7YZQjERMN7x3kzJKr4?authuser=0&hl=en&rclk=1","Quán Bún Bà Diệu","Noodle shop","4.2",442,"02363652323","₫1–100,000","17 Trần Tống, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.0585625,108.2108125,"9/29/2025 9:22","[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance""]","[""Has toilet""]","[""Casual""]","[]","[]","[""Has table service""]","[]","[]","[]","[""Free of charge street parking""]","[""Cash only""]","[]","[]","[]","[""Offers takeaway"", ""Serves dine-in""]"
"100","https://www.google.com/maps/place/Patakka/data=!4m7!3m6!1s0x3142178e68bf1511:0xe2bd13b7d0002016!8m2!3d16.0494843!4d108.2478681!16s%2Fg%2F11trdpp1fx!19sChIJERW_aI4XQjERFiAA0LcTveI?authuser=0&hl=en&rclk=1","Patakka","Modern Indian restaurant","4.8",909,"","₫100–200K","Lô 73 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0494375,108.2478125,"10/1/2025 14:57","[""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual""]","[""Good for kids"", ""High chairs available""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Has live music"", ""Good for watching sport""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves halal food"", ""Serves happy-hour drinks"", ""Serves late-night food"", ""Serves organic dishes"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed""]","[""Reservations required"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
"101","https://www.google.com/maps/place/Shilla+Noodle/data=!4m7!3m6!1s0x314219004e72065b:0x9356d31476b59b1f!8m2!3d16.0549574!4d108.2010597!16s%2Fg%2F11y312tc6x!19sChIJWwZyTgAZQjERH5u1dhTTVpM?authuser=0&hl=en&rclk=1","Shilla Noodle","Korean restaurant","3.1",36,"","₫200–300K","3632+XCM, Hoàng Đình Ái, Hòa Thuận Tây, Cẩm Lệ, Đà Nẵng 550000","","","9/29/2025 9:22","[]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups""]","[""Serves lunch"", ""Serves dinner"", ""Has table service""]","[]","[]","[""Serves coffee""]","[]","[]","[]","[]","[]","[""Serves dine-in""]"
"102","https://www.google.com/maps/place/INDIAN+CURRY+RESTAURANT/data=!4m7!3m6!1s0x314219affb525d49:0xa97d9983b15e6a93!8m2!3d16.0624268!4d108.2355126!16s%2Fg%2F11fmd9kqqp!19sChIJSV1S-68ZQjERk2pesYOZfak?authuser=0&hl=en&rclk=1","INDIAN CURRY RESTAURANT","Indian restaurant","4.6",954,"0707311084","₫100–200K","110 Phạm Cự Lượng, An Hải Bắc, Sơn Trà, Đà Nẵng 550000",16.0624375,108.2355625,"10/1/2025 14:57","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Trendy""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Popular with university students""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Serves great coffee"", ""Serves great dessert"", ""Has great tea selection""]","[""Always offers all that you can eat"", ""Serves beer"", ""Serves coffee"", ""Serves halal food"", ""Quick bite"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed outside""]","[""Brunch reservations recommended"", ""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"103","https://www.google.com/maps/place/Veda%27s+Kitchen+Indian+Restaurant/data=!4m7!3m6!1s0x3142182854713a61:0xdd3e0503022dbc52!8m2!3d16.0490231!4d108.2468925!16s%2Fg%2F11f126j2wq!19sChIJYTpxVCgYQjERUrwtAgMFPt0?authuser=0&hl=en&rclk=1","Veda's Kitchen Indian Restaurant","Indian restaurant","4.5",724,"0335000409","₫100–200K","29 An Thượng 3, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.049062499999998,108.2469375,"9/29/2025 9:22","[""Has wheelchair-accessible seating"", "" Does not have assistive hearing loop"", ""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy""]","[""Good for kids""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Serves great dessert"", ""Has great tea selection""]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Serves halal food"", ""Quick bite"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"104","https://www.google.com/maps/place/Au+Restaurant/data=!4m7!3m6!1s0x3142195c1841d4b7:0x19650f8cc2340e48!8m2!3d16.0701185!4d108.2192087!16s%2Fg%2F11pwysws6j!19sChIJt9RBGFwZQjERSA40wowPZRk?authuser=0&hl=en&rclk=1","Au Restaurant","Restaurant","4.3",96,"0905424642","","38 Pasteur, Hải Châu, Đà Nẵng 550000",16.0700625,108.2191875,"9/29/2025 9:23","[""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""Popular with tourists""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great dessert"", ""Has great wine list"", ""Has live music""]","[""Serves alcohol"", ""Serves beer"", ""Serves happy-hour food"", ""Has private dining room"", ""Serves small plates"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Somewhat difficult to find a space""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for dinner""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"105","https://www.google.com/maps/place/B%C3%BAn+m%E1%BA%AFm+Li%C3%AAm/data=!4m7!3m6!1s0x3142193177664831:0xcb18aeb0df0f502a!8m2!3d16.0664011!4d108.2169486!16s%2Fg%2F11swncjsfh!19sChIJMUhmdzEZQjERKlAP37CuGMs?authuser=0&hl=en&rclk=1","Bún mắm Liêm","Restaurant","4.9",388,"0905055775","₫1–100,000","41 K117 Gia Tự, Hải Châu, Đà Nẵng 550000",16.0664375,108.2169375,"9/29/2025 9:23","[]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups"", ""Popular with university students""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[]","[]","[]","[""Free of charge street parking"", ""Free parking lot""]","[]","[]","[]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
"106","https://www.google.com/maps/place/%E0%B8%81%E0%B8%B4%E0%B8%99+%E0%B8%81%E0%B8%B4%E0%B8%99+Kin+Kin+Thai+Food+-+59+T%C3%B4n+Th%E1%BA%A5t+%C4%90%E1%BA%A1m/data=!4m7!3m6!1s0x31421851f6553fed:0xea7bb31a9e3d198b!8m2!3d16.071602!4d108.2013965!16s%2Fg%2F11fzr5nyf_!19sChIJ7T9V9lEYQjERixk9nhqze-o?authuser=0&hl=en&rclk=1","กิน กิน Kin Kin Thai Food - 59 Tôn Thất Đạm","Thai restaurant","4.3",465,"0905798693","₫100–200K","59 Tôn Thất Đạm, Xuân Hà, Thanh Khê, Đà Nẵng 550000",16.0715625,108.2014375,"10/1/2025 14:57","[]","[""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Transgender safe space"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[]","[""Serves great dessert""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Quick bite"", ""Serves small plates""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts debit cards"", ""Accepts NFC mobile payments""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"107","https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Chay+Tathata+-+Vegan+Restaurant+Da+Nang/data=!4m7!3m6!1s0x314219000f60ee87:0xf5d54b215508946!8m2!3d16.0641573!4d108.2203671!16s%2Fg%2F11wx58fmw0!19sChIJh-5gDwAZQjERRolQFbJUXQ8?authuser=0&hl=en&rclk=1","Nhà Hàng Chay Tathata - Vegan Restaurant Da Nang","Health food restaurant","4.9",156,"0934474969","₫100–200K","56D Lê Hồng Phong, Phước Ninh, Hải Châu, Đà Nẵng 55000",16.064187500000003,108.22031249999999,"2025-10-03 14:11:52","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", "" Does not have assistive hearing loop"", ""No wheelchair-accessible toilet""]","[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet""]","[""Good for kids"", ""Has changing table(s)"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has fireplace"", ""Serves great coffee"", ""Serves great dessert""]","[""Always offers all that you can eat"", ""Serves beer"", ""Serves coffee"", ""Serves happy-hour drinks"", ""Serves late-night food"", ""Serves organic dishes"", ""Has private dining room"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free of charge street parking"", ""Free parking lot"", ""On-site parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed inside"", ""Dogs allowed outside""]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
"108","https://www.google.com/maps/place/The+Golden+Dragon/data=!4m7!3m6!1s0x314219dfb0eb4301:0xd2aed57945cb01aa!8m2!3d16.0483722!4d108.2270056!16s%2Fg%2F11h26_7g4c!19sChIJAUPrsN8ZQjERqgHLRXnVrtI?authuser=0&hl=en&rclk=1","The Golden Dragon","Chinese restaurant","4.3",132,"02363797777","","084511, Hải Châu, Zone of the Villas of Green Island, Lot A1",16.0483125,108.2270625,"9/29/2025 9:23","[""Has wheelchair-accessible toilet""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy""]","[""Good for kids""]","[""Family friendly"", ""Good for groups"", ""Popular with tourists""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Serves great dessert""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves small plates"", ""Serves wine""]","[]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
"109","https://www.google.com/maps/place/PH%E1%BB%9E+B%E1%BA%AEC+63/data=!4m7!3m6!1s0x3142183823c8a493:0x40c12ade0b7f2d4d!8m2!3d16.0760689!4d108.2157479!16s%2Fg%2F11fylz6j8_!19sChIJk6TIIzgYQjERTS1_C94qwUA?authuser=0&hl=en&rclk=1","PHỞ BẮC 63","Pho restaurant","4.1",950,"02363834085","₫1–100,000","203 Đống Đa, Thạch Thang, Hải Châu, Đà Nẵng 550000",16.0760625,108.2156875,"2025-10-03 14:12:16","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating""]","[""Has toilet""]","[""Casual""]","[""Good for kids"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Popular with university students""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has seating"", ""Has table service""]","[]","[]","[""Serves beer"", ""Serves coffee"", ""Serves late-night food"", ""Quick bite"", ""Serves small plates""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Cash only""]","[]","[""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers takeaway"", ""Serves dine-in""]"
"110","https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+c%C3%A1+B%C3%A0+Hoa/data=!4m7!3m6!1s0x314219ccccba4c3b:0xa81ae8508c9d903e!8m2!3d16.0638499!4d108.2215014!16s%2Fg%2F1hd_x1_7v!19sChIJO0y6zMwZQjERPpCdjFDoGqg?authuser=0&hl=en&rclk=1","Bún chả cá Bà Hoa","Bistro","4.2",626,"0905886535","₫1–100,000","27 Lê Hồng Phong, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.063812499999997,108.2215625,"2025-10-03 14:12:21","[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has toilet""]","[""Casual""]","[]","[""Good for groups"", ""Popular with tourists""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]","[]","[]","[""Quick bite""]","[""Free of charge street parking"", ""Plenty of parking""]","[""Cash only""]","[]","[""Doesn't accept reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
"111","https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+%C4%90%C3%A0+N%E1%BA%B5ng+-+Ho+Xanh+Restaurant/data=!4m7!3m6!1s0x314219fa3a78b1df:0x57f7ec7f5d722471!8m2!3d16.0626895!4d108.2128037!16s%2Fg%2F11m8rh5194!19sChIJ37F4OvoZQjERcSRyXX_s91c?authuser=0&hl=en&rclk=1","Nhà Hàng Đà Nẵng - Ho Xanh Restaurant","Restaurant","4.0",186,"0905718477","₫200–300K","K 1 Đỗ Quang, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.062687500000003,108.2128125,"2025-10-03 14:12:26","[""Has wheelchair-accessible seating""]","[""Has toilet""]","[""Cosy""]","[""Has kids' menu""]","[""Good for groups""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves spirits"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"112","https://www.google.com/maps/place/Danang+local+food+restaurant/data=!4m7!3m6!1s0x31421832e6f989eb:0x81a3a37b2d2e876c!8m2!3d16.065474!4d108.2234574!16s%2Fg%2F11bxdtwpq7!19sChIJ64n55jIYQjERbIcuLXujo4E?authuser=0&hl=en&rclk=1","Danang local food restaurant","Restaurant","4.6",9,"02363621111","","176 Trần Phú, Phước Ninh, Hải Châu, Đà Nẵng 50000",16.0654375,108.2234375,"9/29/2025 9:24","[""Has wheelchair-accessible toilet""]","[""Has toilet""]","[""Casual"", ""Cosy""]","[]","[""Good for groups""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]","[]","[]","[]","[]","[]","[]","[""Accepts reservations""]","[]","[""Offers takeaway"", ""Serves dine-in""]"
"113","https://www.google.com/maps/place/C%C6%A1m+Ni%C3%AAu+Nh%C3%A0+%C4%90%E1%BB%8F/data=!4m7!3m6!1s0x314219b122847b3f:0x17896ca8c13d76bc!8m2!3d16.0596196!4d108.205505!16s%2Fg%2F119vkpd21!19sChIJP3uEIrEZQjERvHY9wahsiRc?authuser=0&hl=en&rclk=1","Cơm Niêu Nhà Đỏ","Vietnamese restaurant","3.7",1226,"0944043044","₫100–200K","176 Đ. Nguyễn Tri Phương, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.0595625,108.2055625,"9/29/2025 9:24","[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids"", ""Has kids' menu""]","[""Good for groups"", ""Popular with tourists""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Serves small plates"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot""]","[]","[]","[""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations"", ""Usually has a wait""]","[""Popular for lunch"", ""Popular for dinner""]","[""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
